SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,totalCharges,TenureGroup,AvgMonthlyCharges,ContractLevel,SeniorRisk,FiberAndStreaming,NumServices
0,1,1,-0.5037576729981889,1,1,-1.303237458049206,507.4,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-0.7834132826305163,,1022.4843234667246,0,0,False,1
0,1,1,-1.2774445836787656,1,0,-1.4876969250676457,20.0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-0.9985905108077552,,-72.08646762827655,0,0,False,1
0,0,0,1.2064976032430856,1,1,1.0631614701873533,6125.4,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,1.6968199301305162,0-12,2776.0737156464415,1,0,True,5
1,1,0,1.5322605130033284,1,1,0.36188313611724954,5411.4,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1.3816033915204455,0-12,2136.9839209718334,2,0,False,2
0,0,0,-0.9109613101984924,1,1,1.1213243651931677,1058.25,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,-0.5402241645725928,,11885.282705295167,0,0,True,5
0,1,1,0.26992923768238775,1,1,-1.3614003530550205,903.8,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.6084107113349534,0-12,711.6931976851157,2,0,False,1
0,1,0,0.5549717837226001,1,1,-0.018668376920792765,3009.5,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,0.3212131897171839,0-12,1935.4048938401063,2,0,False,4
0,0,0,-1.0738427650786138,1,1,0.684271754149477,489.45,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.7913378440703634,,-6628.272918530699,0,0,True,4
0,1,1,1.6137012404433893,1,1,0.40010446712107006,5468.45,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,1.4067898110270345,0-12,2092.2245876396837,2,0,False,4
0,0,0,-0.5851984004382496,1,0,-0.31779183695069496,1058.1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,-0.5402903865344857,,2550.8580514586065,0,0,False,3
0,1,0,1.5729808767233588,1,1,1.4553455622265583,7616.0,0,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,2.354889639447283,0-12,2959.9909073940835,2,0,True,7
0,1,0,0.3106496014024181,1,1,1.2143849972024705,4113.1,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.808430237350341,0-12,3138.214817750611,0,0,True,5
0,0,0,-1.2774445836787656,1,1,0.15914390209698223,69.55,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.9767151893958097,,-250.6806911773317,0,0,False,2
0,0,0,1.0436161483629645,1,1,1.2791950802089493,6017.65,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,1.6492504875041365,0-12,2944.6087538603706,1,0,True,6
0,0,0,1.5322605130033284,1,1,1.304122035211441,7250.15,1,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,2.1933742743905684,0-12,2863.1137921118266,2,0,True,6
0,1,0,0.3920903288424788,1,0,-1.3132082400502028,1108.2,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,-0.5181722512622664,0-12,796.0690316133916,2,0,False,1
0,1,1,0.06632741908223598,0,0,-1.1420431490330922,938.65,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.5930251421885093,0-12,880.2643383285359,1,0,False,1
1,0,0,-1.1145631287986442,1,0,-1.4860351280674797,94.15,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-0.9658547876453787,,-821.8176387751926,0,0,False,1
0,0,0,-0.30015585439803716,1,1,0.6593447991469852,2088.05,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.08558832219072877,,2983.592865814414,0,0,True,3
0,0,0,-1.2367242199587352,1,1,0.7125223031523015,178.7,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,-0.9285276751250967,,-754.8868469443062,0,0,False,4
0,1,1,0.9214550572028734,1,1,1.2941512532104444,5656.75,0,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,1.4899204471898866,0-12,2943.9928760211133,1,0,True,7
0,1,0,-0.46303730927815856,1,1,1.5434208032353631,2317.1,1,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.015532613619686659,,4315.197387150142,0,0,True,7
0,1,0,1.5322605130033284,1,1,0.7723469951582818,5986.45,0,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,1.6354763194304192,0-12,2364.073510311903,2,0,False,5
0,1,0,1.1657772395230555,1,1,1.3822264942192488,6751.35,0,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1.9731641771094717,0-12,3117.287353840127,0,0,True,6
0,1,1,0.43281069256250915,1,1,0.47820892612887816,3566.6,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.5671615561873105,0-12,2489.233238217477,2,0,False,6
0,0,0,0.5956921474426305,1,1,1.2742096892084507,4889.3,0,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1.151106816158656,0-12,3064.0622051289397,1,0,True,6
0,0,0,-1.1145631287986442,1,1,-0.02697736192162338,318.1,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,-0.8669853985393209,,-2776.6350599510224,0,0,False,4
0,0,0,1.2064976032430856,1,1,-1.2949284730483754,1563.95,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.3169678570444236,0-12,708.7929747584243,2,0,False,1
0,1,1,-0.6666391278783103,1,1,0.8205391081630994,1430.25,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,-0.37599369907827024,,4290.395543115518,0,0,True,5
1,1,0,-1.0331224013585834,1,1,1.0249401391835322,644.35,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-0.7229526314223244,,-19453.601598032168,0,1,True,4
0,1,1,-0.748079855318371,1,0,-1.303237458049206,372.45,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.8429909743468036,,1478.4446891720145,0,0,False,1
0,1,1,1.125056875803025,1,0,0.8703930181680831,5453.4,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,1.4001455408504497,0-12,2566.237196799378,1,0,True,5
0,1,1,0.06632741908223598,0,1,-0.6617838159850825,1442.6,0,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,-0.37054142421575714,0-12,1352.8677723035698,0,0,False,3
0,1,0,0.7178532386027215,1,0,1.4553455622265583,5610.7,1,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,1.4695903048887748,0-12,3266.1113731483065,1,0,True,7
0,1,1,0.22920887396235737,1,0,-1.3198554280508674,963.95,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.5818557046159116,0-12,784.203580383133,2,0,False,1
0,1,1,1.5322605130033284,1,0,0.31036742911209936,5222.3,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,1.2981195715608318,0-12,2062.3075600567704,1,0,False,6
0,1,1,0.18848851024232702,1,1,0.7989357471609396,3340.55,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.46736505961475244,0-12,2810.7549809790576,0,0,True,4
1,0,0,-1.1552834925186746,1,1,0.46823814412788106,292.8,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.8781548361119187,,-1885.583555926188,0,1,True,3
1,1,1,1.125056875803025,1,1,0.9468356801757247,5774.55,0,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1.541926761263089,0-12,2717.3625636809793,0,0,False,5
0,1,1,1.2064976032430856,1,0,0.22063039110312907,4487.3,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,0.973631958285759,0-12,2033.675447190433,1,0,False,5
0,0,0,-1.2774445836787656,1,0,-0.6767399889865777,44.4,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.9878184050065146,,-160.03195813477396,0,0,False,1
0,0,0,0.14776814652229667,1,1,0.47987072312904416,2854.95,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0.252982494980228,0-12,2487.392605074826,0,0,False,6
0,0,0,0.47353105628253944,1,0,-1.4744025490663168,905.55,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.6076381217795365,0-12,614.5442243236758,2,0,False,1
1,0,0,0.9214550572028734,1,1,1.1711782751981514,5509.3,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,1.4248242586491935,0-12,2867.254156868011,1,1,True,5
0,1,0,1.6137012404433893,1,1,1.3373579752147637,7589.8,0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,2.343322870103328,0-12,2903.8513976113286,2,0,True,6
0,1,1,-0.8295205827584317,1,0,-1.4943441130683104,229.6,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.9060563560561155,,1346.7901504769818,1,0,False,1
0,0,0,-0.7888002190384014,0,1,-1.127086976031597,394.1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8334329378469324,,1866.005723138781,0,0,False,1
0,0,0,-1.2774445836787656,1,1,0.8354952811645946,89.9,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.9677310765656768,,-324.02867198910315,0,0,True,4
0,1,1,-0.7073594915983407,1,0,-1.4694171580658184,295.95,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.8767641749121683,,1011.3090686467721,1,0,False,1
0,0,0,1.3286586944031769,1,1,0.6676537841478158,5459.2,0,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.4027061233769742,0-12,2344.353860495286,2,0,False,7
0,1,1,-0.8295205827584317,0,0,-1.0506443140239554,444.75,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,-0.8110719887144393,,2608.8193354731607,1,0,False,2
0,1,0,1.6137012404433893,1,1,0.9052907551715716,6782.15,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.9867617532848076,0-12,2594.8451548538396,2,0,False,7
0,1,1,1.6137012404433893,1,0,0.8321716871642622,6510.45,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.8668117063095186,0-12,2490.8929525914614,2,0,False,7
0,1,1,1.6137012404433893,1,1,1.6963061272506461,8476.5,0,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,2.7347829608393925,0-12,3243.10210701895,2,0,True,8
0,0,1,0.7992939660427822,1,1,0.677624566148813,4461.85,0,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,0.9623962987512684,0-12,2479.778226463474,2,0,False,6
0,0,0,-1.2367242199587352,1,0,-1.3265026160515319,62.0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.980048361477751,,-261.90813939869605,0,0,False,1
0,0,0,-1.1145631287986442,1,1,-0.013682985920294679,352.65,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,-0.8517322733166627,,-3078.215510505275,0,0,False,4
0,0,0,1.4508197855632678,1,0,-1.4710789550659844,1424.9,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.37835561571911597,0-12,581.3972975057069,2,0,False,1
0,0,1,1.2064976032430856,1,1,1.1761636661986499,6413.65,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,1.8240764669013187,0-12,2906.7106125895125,1,0,True,5
0,0,0,1.6137012404433893,1,0,0.7075369121518029,6309.65,0,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,1.7781625733222606,0-12,2414.067033510543,2,0,False,6
0,0,0,-1.2774445836787656,1,0,-0.46402997296531395,50.8,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.9849929346324187,,-183.09962777582246,0,0,False,2
0,1,0,1.369379058123207,1,0,0.8055829351616043,5898.6,0,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,1.596692323748494,0-12,2489.513013874741,1,0,False,5
0,1,1,1.6137012404433893,0,1,0.001273187081200524,4719.75,0,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,1.0762539252324128,0-12,1805.772567640263,2,0,False,6
0,0,0,-0.2594354906780068,1,0,-1.4943441130683104,457.3,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.8055314179027356,,617.5019113711924,1,0,False,1
0,1,1,1.2879383306831464,1,0,0.9518210711762233,5822.3,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,1.5630074191323198,0-12,2544.7801288689207,2,0,False,5
1,1,0,-0.5037576729981889,1,1,0.2954112561106046,1463.5,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.3613144975253503,,2949.1639877681346,0,1,False,3
0,0,0,-1.1960038562387048,1,1,1.0083221691818711,307.4,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.8717092318210123,,-1568.336490408794,0,0,True,5
0,0,0,-0.4223169455581282,1,1,0.9933659961803764,2104.55,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,-0.07830390638251285,,3643.087647833655,0,0,True,4
0,1,0,-1.1552834925186746,1,1,0.5264010391336954,319.15,1,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,-0.8665218448060708,,-2055.273196290447,0,0,False,4
0,1,0,1.2064976032430856,0,1,-0.8562140650045189,2337.45,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.024516726449819587,0-12,1059.3485334243926,2,0,False,2
0,0,0,-1.1145631287986442,1,1,-1.4710789550659844,104.3,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.961373768223961,,-910.4150793866444,0,0,False,1
0,1,0,1.0843365120829946,1,0,0.6909189421501416,5084.65,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1.2373498845304727,0-12,2439.4573383539796,1,0,False,3
0,0,1,-1.1960038562387048,1,1,-1.2749869090463821,121.25,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.9538906865300666,,-618.6102780158304,2,0,False,1
0,1,0,1.6137012404433893,1,1,1.111353583192171,7015.9,0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,2.0899576439012,0-12,2684.2777175289625,2,0,True,6
0,1,1,1.002895784642934,1,1,1.0897502221900113,5598.0,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,1.4639835121151785,0-12,2794.9532087102484,1,0,True,6
0,0,1,1.369379058123207,1,0,-1.4893587220678117,1269.1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.44713816013851243,0-12,535.6255663900644,2,0,False,1
0,0,0,1.125056875803025,0,1,-0.46402997296531395,3027.4,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.3291156771697333,0-12,1424.6206934372021,0,0,False,3
0,0,1,0.5142514200025698,1,0,1.1612074931971548,4634.35,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,1.0385515549280713,0-12,3060.489122732429,2,0,True,5
0,0,0,-1.1960038562387048,0,1,-0.9958050130184734,113.95,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.9571134886755197,,-581.3661128239495,0,0,False,1
0,0,0,-0.7073594915983407,1,0,1.3406815692150957,1582.75,1,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.308668037820517,,5408.513020444935,0,0,True,7
0,0,1,0.758573602322752,0,0,-0.15327393393424887,3077.0,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0.3510130725689763,0-12,1749.713515508165,1,0,False,5
0,0,0,1.125056875803025,1,0,-0.00038860991896550476,4039.5,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0.7759373280482383,0-12,1900.890298982486,1,0,False,4
0,0,0,0.025607055362205634,1,1,-0.33607160395252245,1665.2,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.272268032766735,0-12,1623.623776078563,0,0,False,2
0,0,0,-0.9109613101984924,1,1,1.506861269231708,1043.3,1,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,-0.5468242867745824,,11717.378168140276,0,0,True,8
1,0,0,-0.2594354906780068,1,0,-1.5109620830699715,504.2,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.7848260178175643,,680.8319783803961,1,0,False,1
0,0,0,-1.0738427650786138,1,0,0.6360796411446599,497.55,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,-0.7877618581281484,,-6737.965452272856,0,0,False,4
0,1,0,1.4100994218432374,1,1,1.5450826002355291,7511.65,0,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,2.308821227957142,0-12,3116.738642364849,1,0,True,7
0,1,1,0.6771328748826912,0,1,-0.9625690730151509,1782.0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,-0.22070319843948535,0-12,1062.5276188236687,1,0,False,2
0,0,0,-1.2774445836787656,1,1,-1.4860351280674797,20.05,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.9985684368204575,,-72.26668379734726,0,0,False,1
1,0,0,-1.0331224013585834,1,1,0.6510358141461546,609.65,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.7382719786068753,,-18405.97224216701,0,0,True,4
1,0,0,-0.21871512695797646,1,1,1.5201556452330371,2857.6,0,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.25415241630700214,,3657.564735476833,1,0,True,7
0,1,1,0.18848851024232702,1,0,0.8787020031689138,3247.55,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0.4263074432411718,0-12,2732.5043296698263,1,0,True,4
0,1,1,1.247217966963116,1,1,1.1894580421999785,6215.35,1,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,1.736531033278942,0-12,2765.7975734322767,0,0,True,6
0,1,1,-0.055833672077855064,1,0,0.8155537171626008,2823.0,0,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.23887721709704635,,2989.9392898417173,0,0,False,5
0,1,1,0.7178532386027215,1,1,1.2991366442109427,5017.9,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1.2078811114881447,0-12,2921.0295077835003,0,0,True,6
1,0,0,-0.015113308357824713,1,1,0.5430190091353566,2619.25,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.14892571885922853,,2659.4429818446715,0,0,False,3
0,0,0,-1.2774445836787656,0,0,-1.3348116010523623,24.6,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.9965597039763738,,-88.66635518278017,0,0,False,0
0,1,0,1.247217966963116,1,1,0.5463426031356892,4965.1,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1.1845709809018539,0-12,2209.4429970715405,1,0,False,3
0,0,0,-0.0965540357978854,1,1,0.9817334171792131,2679.7,0,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.17561316950205588,,2966.087742022953,0,0,False,5
0,1,0,1.5729808767233588,1,1,1.7062769092516428,8310.55,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,2.661519396998578,0-12,3229.930729443789,2,0,True,8
0,0,0,0.8400143297628127,1,0,1.3556377422165908,5682.25,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,1.5011781807116749,0-12,3088.1552975364443,2,0,True,6
0,0,0,-0.8295205827584317,1,1,1.1346187411944968,1120.95,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,-0.5125433845013723,,6575.28057132915,0,0,True,6
0,1,0,0.7178532386027215,1,1,0.9850570111795457,4914.9,0,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1.1624086976550392,0-12,2861.0709515544604,0,0,False,5
0,0,0,-1.2367242199587352,1,0,-1.504314895069307,27.55,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.9952573387258139,,-116.38014903925931,0,0,False,1
0,0,0,-0.9516816739185228,1,0,1.114677177192503,923.5,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,-0.5997135603396895,,19112.830987620295,0,0,True,5
0,0,0,-0.62591876415828,1,0,0.966777244177718,1625.65,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.2897285567191556,,4345.713829623466,0,0,True,5
0,1,0,0.9621754209229036,1,1,1.3572995392167568,6068.65,0,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,1.671765954547713,0-12,3092.8172554244043,1,0,True,7
0,1,1,1.4100994218432374,1,0,0.5513279941361872,5398.6,0,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,1.375952450772254,0-12,2239.9905792563386,2,0,False,6
1,0,0,-0.9516816739185228,1,1,1.1877962451998125,918.6,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.6018768110948567,,19011.42018974337,0,1,True,5
0,0,0,-1.1552834925186746,1,1,-0.2779087089467081,234.85,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.9037385873898649,,-1512.3951438157965,0,0,False,2
0,0,0,-0.5444780367182193,1,1,0.019552954083027783,1231.85,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,-0.4635832806752423,,2704.260385438301,1,0,False,4
0,0,1,-0.9924020376385531,1,0,-1.4893587220678117,170.9,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.9319712171435259,,22492.872676912568,0,0,False,1
0,0,0,1.5729808767233588,1,1,1.5450826002355291,7984.15,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,2.5174204079196887,0-12,3103.073976269757,2,0,True,7
1,0,0,-0.9109613101984924,1,1,0.2688225041079463,688.65,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7033950786766293,,7734.278228208379,0,1,False,3
1,0,0,-0.7073594915983407,1,0,0.8055829351616043,1288.3,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,-0.4386617490162248,,4402.3296946701685,0,0,True,4
0,1,1,1.6137012404433893,1,1,1.3739175092184182,7848.5,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,2.457533680381235,0-12,3002.8298102917747,1,0,True,6
0,0,0,-0.8295205827584317,1,0,-1.4860351280674797,267.0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.8895450135574926,,1566.1714728978839,1,0,False,1
0,1,1,1.6137012404433893,1,1,-1.3148700370503688,1798.9,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.21324219073288841,0-12,688.2576983798018,2,0,False,1
1,1,0,-1.2774445836787656,1,1,0.2920876621102721,73.55,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.9749492704119997,,-265.09798470298705,0,1,False,2
1,0,0,-0.38159658183809786,1,1,0.35357415111641893,1643.55,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.28182606926660625,,2657.7311051823904,0,0,False,3
0,0,0,1.6137012404433893,0,1,0.02620014208369237,4807.45,0,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.1149716989524452,0-12,1839.3265173583734,2,0,False,6
0,0,0,-0.2594354906780068,1,1,0.5297246331340278,2193.0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.039255022853016075,,2961.2545192150114,0,0,False,3
0,0,0,-0.46303730927815856,1,1,1.3224018022132684,2239.4,0,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,-0.018770362640820958,,4170.494596169362,1,0,True,7
0,1,0,1.125056875803025,1,0,-1.3497677740538576,1505.9,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.34259575629696504,0-12,708.6398567242792,1,0,False,1
0,0,0,-0.8295205827584317,1,0,-1.4727407520661506,255.35,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.894688252597839,,1497.834777544849,0,0,False,1
0,1,0,-0.6666391278783103,1,1,0.35357415111641893,1189.4,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.482324095890925,,3567.905232638768,0,0,False,2
